term_a,term_b,count,npmi
pre botox,week post botox,17,0.19743998808936955
bowel,ibs,25,0.3071464020768518
cause reflux,reflux,10,0.30515660447759896
disease,reflux,12,0.1477099242379557
excessive bloating,symptom,11,0.23033831628055015
bloating,gas pain,10,0.17477152152348377
gas build,symptom,10,0.12996988725999958
successful treatment,treatment,14,0.2867430321612373
burp,burp despite,10,0.1417614528739942
burp,feel burp,15,0.12608654707910447
burp feel,micro burp,11,0.24706508162351762
bowel,noburp,17,0.14555467702131855
colleague,ent,13,0.22930592432501826
cramp,discomfort,12,0.22634255318186824
ent,ent specialist,14,0.23678040678182943
gas,pass gas,27,0.2675298934503699
constipation,distension,12,0.40538651305851187
chest pain,frog,10,0.26861414732604805
bloating,painful hiccup,15,0.147447360648079
chest,painful hiccup,20,0.19819410995048442
discomfort,shortness of breath,17,0.17461893773071216
inability to burp,shortness of breath,15,0.16918006845360783
insurance,insurance plan,10,0.4068400219992172
insurance,ny,13,0.29720744959241907
50 unit,round,29,0.24956197950967948
discomfort,feeling,16,0.19656687826420322
fear,illness,12,0.21352963453829496
feeling,vomit,22,0.14491052419136596
2nd round,round,14,0.3565184855788133
botox,botox fail,11,0.11033000968919153
burp,describe my symptom,17,0.09341434284902987
doctor,ent clinic,11,0.22283736913072108
doctor,jennifer,14,0.12010660225747079
jennifer,st michael,10,0.6270737554703374
abdominal pain,chest,10,0.205877021634913
barium,procedure,11,0.09149757601759889
esophagus,swallow food,14,0.22378910505683572
botox,two injection,15,0.1236009275857444
gag,trap air,16,0.12707446399414637
burp,gag dry heave,15,0.10366806567059592
burp,current symptom,11,0.12282483980305312
consultant,specialist,11,0.20682913958666915
gp,specialist,78,0.33756809865319237
burp,burp air,21,0.13017266467487018
burp,happily burp,13,0.08664576439502217
air vomit,liquid vomit,13,0.3758419671065549
air come,gurgle noise,10,0.2495344081048869
cost,insurance company,20,0.2852330275239141
air,properly burp,16,0.18963454652712264
botox,schedule the botox,11,0.06995325517318651
bloating,stomach issue,12,0.13096314896475006
air,get gurgle,33,0.1469589186823881
beer,guinness,25,0.4498422137949731
drink,guinness,28,0.31700433318349247
get gurgle,vomit,10,0.05480514042500857
seltzer,soda,13,0.28764356625593007
anesthesia,post botox,17,0.08331105395261727
billing,cover,13,0.34363832658255566
billing,insurance,25,0.4439069088265189
drink,energy drink,14,0.28633841974529317
general anesthesia,post botox,11,0.10354575071980031
cure,try the shaker,10,0.16412436290315513
achalasia,esophagus,14,0.22875104784222733
achalasia,les,16,0.4060731225012371
burp however,symptom,14,0.16901453374682698
contraction,esophagus,23,0.3459065413640244
manometry,manometry test,13,0.4182994002537215
manometry test,procedure,10,0.08311929619583343
burp,gurgle and croak,17,0.10730606617316898
air inside,burp,21,0.11317771546802625
air inside,pain,11,0.27391789710744524
doc,kaiser,13,0.24091652890710555
ent,network,18,0.2452673160595754
kaiser,network,12,0.40761591436348804
alcohol,whiskey,11,0.3695656385729779
botox injection,endoscopy,17,0.09691597857757815
burp,burp everytime,10,0.1417614528739942
gas,trap gas,28,0.20621017915478995
burp,gas be trap,14,0.08763121500566598
burp,manual burp,12,0.14016116618069566
common symptom,pain,13,0.16098023963110672
cost,pocket cost,11,0.33359769042584
doctor,pocket cost,10,0.19151099372174452
eat or drink,medication,13,0.12883631032126247
eat or drink,self,12,0.16060303603552087
facility,surgery,16,0.27700694061655706
insurance,mail,11,0.27918948007234895
insurance,pocket cost,13,0.376928674053737
les,strengthen,18,0.3860971979247853
les,swallow,28,0.14920462890460354
low esophageal sphincter,muscle,12,0.14511064902859103
medication,prescription,13,0.2649758233313998
prep,surgery,20,0.2504060401865217
scope,surgery center,13,0.32054122765959364
turn,turn their head,13,0.31581119068382474
antacid,simethicone,16,0.39213260897819413
bloating,common symptom,13,0.2145752432393156
burp,demon burp,10,0.09359515083006802
common symptom,symptom,21,0.1922589740073264
gas,reduce gas,11,0.3157399270803314
self,tum,10,0.22162376268559447
cough,excessive flatulence,10,0.19540865456421924
follow the procedure,procedure,22,0.2222475464719152
burp,symptom seem,21,0.0828741774245961
bubbly drink,drink,13,0.28633650643873904
burp,daily pain,15,0.09584557952555654
daily pain,pain,10,0.2838550501720652
cpd,pylori,13,0.1044531442388371
gastritis,pylori,14,0.5011773434625045
stomach gurgle,symptom,10,0.17137152509241418
burp,burp situation,12,0.06609284908837766
feel the gurgle,gurgle,39,0.27209965619974097
pressure,release of air,12,0.2657520354908141
trap gas,vomit,17,0.08611263925350286
burp,gurgle get bad,11,0.0461809492555985
burp,gurgle since,18,0.0909503445654963
chronic pain,pain,13,0.2998911251383239
ent,map,35,0.23717526269968528
ent,provider,20,0.22338807027730842
excessive flatulence,nausea,16,0.21745589259688977
inability to burp,similar symptom,10,0.23192026370798227
insurance,map,10,0.09746637257403162
map,provider,19,0.367768665226509
pain,similar symptom,10,0.1376496238820646
primary care doctor,referral,22,0.4039565909392323
provider,referral,23,0.2754022869942264
provider,specialist,16,0.2509781807803851
botox,procedure i think,16,0.1089009618765108
dr bastian,post botox,21,-0.025770078633510475
doctor,see a specialist,14,0.134486278197498
anesthesia,local anesthesia,13,0.3061655623329012
anxiety,depression,16,0.2779322270991588
doctor,submit,18,0.17975249483914588
insurance,submit,29,0.412223019803032
insurance company,submit,10,0.4863004211412668
75 unit,second dose,10,0.24814980618788254
bcb,network,11,0.4806285189959961
doc,provider,10,0.1956500135118388
insurance company,provider,10,0.3889289621248686
consultant,ent,15,0.19052448870898925
country,ent,33,0.18130666943871343
direct,ent,14,0.1870216085237656
ent,know specialist,11,0.19482853281949894
know specialist,specialist,32,0.4095894155328552
main symptom,pain,16,0.1586988753674026
officially diagnose,rcpd,14,0.22681320623747298
pylori,rcpd,18,0.16485119334407292
chronic,gerd,12,0.23641549005578702
gastroparesis,gerd,11,0.2682145172164253
lower,muscle,11,0.15708951690932046
cpd,social anxiety,15,0.11921834112182142
bloating,gurgle bloating,10,0.2615315684652765
air vomit,gargle,12,0.15557416095780474
insurance,medicare,10,0.28403377219426756
air,feel the gurgle,29,0.21315613370093303
burp,vomit also,14,0.12800072718469563
feel the gurgle,gag,10,0.2086614933553689
feel the gurgle,noise,14,0.2885767117610244
insurance,kaiser,24,0.2864382876022646
slow swallow,trouble swallow,12,0.10779208238133302
burp,symptom list,11,0.08440273026503907
cover,united healthcare,13,0.3734128759470098
beverage,turn,21,0.18500859162682268
burp,consistently burp,13,0.10871847685673597
burp,induce burp,21,0.11317771546802625
air,relieve burp,17,0.1260852094127648
burp,due to pressure,11,0.13696228848707592
relaxation,ues,12,0.3074507807512734
air burp,vomit,12,0.2243503341532387
burp,occasional burp,21,0.1012030224415998
emetephobia,rcpd,27,0.18022214949039614
gurgle sound,pain,14,0.16613264375947806
insurance,irvine,11,0.3000159062472268
burp,gurgle be burp,15,0.14805361247569349
burp,chronic bloating,11,0.12282483980305312
air,burp seem,13,0.1892688625251008
air,burp way,11,0.2247799533019397
burp,create pressure,13,0.1303467356710262
celiac disease,cpd,10,0.16072980911122292
pressure,tightness,14,0.1828705032617657
hiatal hernia,rcpd,50,0.1362303960833647
botox,successful botox,13,0.07000626456913513
doctor,spain,12,0.1960935723011113
burp,occasionally burp,18,0.1181623303778697
neck stretche,throat,13,0.16425262917797884
burp,burp and burp,10,0.12560400816302147
feeling,nausea,14,0.1618116408431297
burp sometimes,inability to burp,11,0.19584199921076276
barium swallow,les,15,0.2630205893822792
chest,stomach and chest,10,0.2934577967021269
constipation,stool,34,0.5121926544617486
dysfunction,upper esophageal sphincter,18,0.3907248247366993
cpt code,procedure,10,0.23101318833548876
burp syndrome,symptom,24,0.23368971950159198
botox injection,manometry,11,0.1199789769194964
air,gas buildup,10,0.16024215625421956
doctor,gis,10,0.1576792049452826
drink a fizzy,drink too fast,10,0.7261153141645086
milk,tea,12,0.38042858525648876
alcohol,self,12,0.13875992482585614
prescription,zofran,13,0.43334790184830824
authorization,doctor,10,0.15239324882678337
esophagus,relax the muscle,11,0.17923540889072714
throat,throat sometimes,24,0.25134145179248946
exercise,start do shaker,18,0.4137408650923928
actual vomit,air vomit,30,0.38346527212583525
air vomit,start air vomit,13,0.36448622582002993
amount of air,trap air,10,0.2532286265997825
basically burp,burp,15,0.13651998355023645
burp,start air vomit,11,0.05627178070402856
burp,would air vomit,12,0.0992353824804838
rcpd,social anxiety,14,0.13052820453301428
air,relief from bloating,11,0.19510337635241923
burp,burp that feel,12,0.15545263523694236
chest pain,nausea,24,0.1910320276107548
chest pain,pressure,18,0.16734392387685026
drug,ppi,15,0.34045083371228113
swallow,throat feel like,14,0.2997333666774689
air vomit,bloat,18,0.07780484313842982
air vomit,regular burp,11,0.21831475657113025
covid test,test,14,0.2562205839496251
get the gas,gurgle,10,0.1188159977447345
micro burp,uncontrollable burp,10,0.16145607632951095
nausea,relieve burp,10,0.18537878215967246
slow swallow,swallow a lot,13,0.1907445605889147
actually burp,air vomit,15,0.1541981560384774
burp happen,cough,10,0.24744314154860306
cough,flatulence,13,0.11744764578275414
air,burp reflex,10,0.15656402742390202
diaphragm,larynx,11,0.22995756967499636
esophagus,larynx,37,0.23124913604380218
larynx,les,13,0.24811462133077186
hunger,nausea,12,0.23597947374493766
hunger,symptom,12,0.13729466915839592
cricopharyngeal muscle,dysfunction,11,0.3530365516916922
ever vomit,vomit,13,0.3168080847930985
vomit,wet burp,10,0.19762498429493
air trap,chest,16,0.2572346100137973
inability to vomit,symptom,11,0.24709006064823189
gurgle,hypersalivation,17,0.1495774403352716
reflex,trigger the gag,20,0.6393877917229015
air,symptom get bad,11,0.10241435315313215
regurgitation,severe regurgitation,10,0.4095717047670156
actual procedure,hospital,10,0.24233767360890504
doctor,doctor recommend,10,0.18904462308132317
doctor,doctor who know,14,0.25487777963117275
doctor,referral to dr,17,0.21493364576508475
air bubble,air vomit,17,0.1600188783656613
gas pain,gurgle,11,0.09178165761218188
gas pain,symptom,14,0.13309954930768247
burp issue,vomit,10,0.10224028712535288
gi,ues,14,0.1693125373802137
burp,burp afterwards,15,0.09968696411522665
insurance,policy,13,0.3581368909603866
constant nausea,vomit,11,0.1901316232371395
neck exercise,throat,13,0.10090106662514103
ontario,province,10,0.5711098921018235
achalasia,swallow,10,0.19149881840277821
approve,insurance company,11,0.40702569649260784
approve,referral,21,0.26659668639957923
approve,specialist,12,0.21664093257217754
discomfort,hunger,11,0.2415448142841927
discomfort,pain and discomfort,10,0.25520911667567786
insurance company,letter,11,0.40339019439520996
treatment,workup,10,0.3263610282406747
abdominal muscle,diaphragm,13,0.4258799772260551
difficulty swallow,muscle,15,0.18260739592009906
gas x,pain,22,0.15292704808876223
larynx,swallow,38,0.24232332480528057
burp,relieve symptom,13,0.04162232429696031
cover,ppo,14,0.3750175439354948
gurgle,pressure build,11,0.15543388879377845
round,second round,118,0.49722639868145946
80 unit,second round,13,0.3489639924742282
burp,experience symptom,11,0.07557481950639398
hiatal hernia,noburp,18,0.09374653677084356
actually vomit,vomit,51,0.3245519603770722
burp vomit,vomit,10,0.28059592736584577
burp,occasional regurgitation,10,0.11160779292785322
beverage,teach,10,0.2160184024792412
botox,one treatment,18,0.10443129620621888
burp normally,gag,11,0.11864032741544307
doctor,regular doctor,14,0.18762061613807085
actually burp,gurgle,34,0.166313027655994
air,excessive burp,12,0.15900192015610531
air,wet burp,11,0.1578125156083251
burp,constantly burp,22,0.1223133650368771
cpd symptom,emetophobia,13,0.1835320471636124
acid reducer,acid reflux,10,0.27405239400547177
drink,practice with carbonated,22,0.3396966570431206
cpd,cpd related,12,0.250039623192405
50 unit,second dose,26,0.32057404121014027
round,round of botox,30,0.3790758666260691
eat drink,exercise,18,0.17794849944852956
100 unit,75,23,0.33429148103686795
burp,gurgle never,10,0.15088163005719585
gag,retching,15,0.2513102637387174
air come,hiccup,27,0.2015093146247543
constipation,sibo,12,0.2528877224382681
mri,test,12,0.31649260054823863
rcpd,rcpd cause,15,0.2402101133751162
burp,try gas,12,0.0327131169445945
burp,less pressure,14,0.10819191606726064
gaviscon,pepcid,15,0.42183748559913015
cpd,cpd sufferer,41,0.30799729432720624
inability to burp,main symptom,13,0.2297043437784463
beer,drink game,11,0.428810202511804
acid reflux,gastritis,17,0.24478525695033693
gi,gi doc,13,0.3363908780238162
canadian,doctor,18,0.10173710295862055
canadian,ent,11,0.17035990389877867
cost,health care,10,0.2920099839694827
doctor,health care,11,0.17498407884992634
shaker exercise,soda,18,0.14055906762223408
dilation,second round,11,0.27506905513307495
cost,insurance cover,48,0.3824266769502206
round of botox,second round,25,0.4306455860305468
rcpd,rcpd treat,16,0.30606047683306553
healthcare,nhs,12,0.23533832037439661
ifr,individual funding request,12,0.8856147783121181
ifr,nhs,14,0.5146557981150864
individual funding request,nhs,15,0.5314362502906022
berlin,charite,12,0.7325071085871766
physical symptom,rcpd,12,0.1971422156342388
doctor,file,13,0.16128372154629153
burp,symptom free,29,0.09143218655061826
cancer,cpd,20,0.1556108932596783
ent,letter,17,0.20178816086864798
scope,testing,12,0.21307312372932988
belgium,cost,15,0.2648700363759737
lower,swallow,14,0.17040780238131037
abdomen,diaphragm,20,0.29982830803599897
abdomen,massage,16,0.3284048778605855
diaphragm,massage,16,0.2998512142656409
throat,throat kind,10,0.22316360591136516
botox,doctor seem,10,0.08524157122906555
burp,get chest pain,16,0.07384399541625428
cpd,cpd cause,18,0.2613637808596303
cpd,distension,21,0.23004475362205226
get chest pain,gurgle,10,0.21374867666252823
gps,nhs,22,0.4168683802176921
burp,chest tightness,14,0.047390968354460265
alcohol,carbonated beverage,18,0.27470700813310456
cpd,noburp problem,34,0.3232305534550736
beverage,carbonation,14,0.28480927208780055
actually burp,gas,12,0.12709470625338895
alcohol,teach,21,0.1575367610849859
burp,true burp,21,0.11006369971845273
gassy,inability to burp,20,0.14235114538532936
muscle,train the muscle,10,0.2776532448905861
throat,train the muscle,14,0.16327156485660688
disease,noburp,17,0.18049875305272117
noburp,syndrome,18,0.2010687202667871
try drink,turn,12,0.1958892356991655
carbonated,guinness,11,0.48247166413143966
big gurgle,gurgle,12,0.2821381007534115
botox,saline,12,0.14642379754377777
esophagus,throat like,13,0.1796913797530737
slow swallow,throat like,15,0.18567897465651031
diarrhea,gas,14,0.20323093884966956
burp,major bloating,10,0.11160779292785322
gastritis,reflux,16,0.22905528917596568
botox,surgery would,10,0.11111643642586035
different doctor,ent,13,0.21999540297977538
burp,burp accidentally,15,0.11209285445070771
alcohol,stop drink,15,0.3770207082423063
air,gas x,14,0.039674543212439226
burp,burp part,13,0.10871847685673597
drink,vodka cranberry,10,0.31685050836885686
ph,test,16,0.34663094289184926
procedure,procedure even,12,0.222927847533299
endoscopy,initial consultation,14,0.29840703437679045
insurance,see a ent,13,0.160449213323686
belgium,doctor,22,0.17985681780386187
cost,europe,19,0.3062912690209174
cricopharyngeus,neck,14,0.18739188413082358
paralyze,swallow,15,0.20961662507761708
cpd,phobia,35,0.09163788682883109
healthcare,referral,26,0.29912824624266127
60 unit,botox,15,0.16490265841471718
chronic nausea,nausea,17,0.31400549062587857
burp and vomit,vomit,20,0.341785193779093
kaiser,san leandro,10,0.6364086776648072
doctor,italy,11,0.18092247236854378
burp,burp to happen,11,0.0891089982062904
burp,symptom be still,14,0.12800072718469563
croaking,flatulence,11,0.21018293278435843
air,sharp pain,11,0.1468231758328712
amount of air,chest,22,0.2137264299031733
botox,burp post botox,17,0.04204234230556555
feel nausea,nausea,12,0.3281665580115052
feel nausea,vomit,10,0.23223956921177819
famotidine,tum,16,0.4190785573958349
50 unit,second round,12,0.20613330794619386
allow gas,burp,13,0.11899099438450444
abdominal pressure,burp,11,0.11035472629856262
bloating,hunger,12,0.22051882516590754
acid,hiatal hernia,22,0.23442235628616107
chest pain,stomach pain,10,0.25156105978304366
country,gp,18,0.16661024597883467
diaphragm,muscle tension,11,0.4725235817332939
botox procedure,operation,11,0.09833028241075811
rcpd,severe emetophobia,12,0.1277005083407561
cartilage,throat,18,0.23722582663666283
cricoid massage,muscle,15,0.24537056432863857
gag reflex,pressure,23,0.19545636611073156
muscle,try to swallow,11,0.2002907881942664
ues,ues upper esophageal,10,0.5297552736670269
city,cost,17,0.2137347615327122
swallow,throat muscle,13,0.15048422111069332
gerd,ulcer,12,0.27535946792264276
doctor,find doctor,11,0.23915785589291233
drink,omeprazole,22,0.05247739897163279
country,surgeon,10,0.16229154576819702
cpd,reflux symptom,11,0.16166643813938392
cpd,weakness,16,0.22087481627487415
4 injection,botox,12,0.15139483308402454
burp,burp loudly,27,0.1395826411671761
burp,difficulty vomit,10,0.06071884648254854
burp get,micro burp,16,0.269251932127963
cover,private health,10,0.37934119549460366
150 unit,botox,34,0.1578868207844645
cpd,hypermobile,11,0.17827191456425995
burp,symptom have go,11,0.09403423953637574
cure,get the treatment,11,0.11204435434433523
75,dose,36,0.3234303391197436
burp,burp strong,18,0.07159632062170596
dr bastian,second injection,16,0.09602634108656943
amount of pressure,burp,10,0.08821879719322971
antacid,medicine,10,0.1989197150841667
first dose,second round,13,0.2948092086625665
cover,insurance cover,30,0.3283399088276305
cover,insurance provider,10,0.3991767690358987
air,constant bloating,10,0.13245464455104383
bloating,constant bloating,10,0.2392139542837875
constant bloating,symptom,11,0.16926117559949627
burp,vomit episode,10,0.1333717031485892
burp,burp be loud,11,0.1532827752492649
flatulence,trap air,18,0.2637504211128112
h2 blocker,ppis,23,0.6365561936777412
burp,produce more gas,14,0.06719977947189024
gag,loud burp,15,0.24658428259587103
feel the muscle,throat,13,0.23066508302703875
burp,throw up even,15,0.07525983501570103
month post botox,second round,11,0.1557427675159271
carbonation,drink soda,12,0.2610328001416201
flatulence,pass gas,10,0.27909265762351876
get pain,pain,24,0.32587854539737704
aerophagia,rcpd,10,0.0989802304986069
misdiagnose,rcpd,29,0.19485231321229698
burp,little gurgle,20,0.12764632747323132
micro burp,stomach acid,10,0.10751676581011753
gerd,misdiagnosis,11,0.36137513850399555
bloating,stomach ache,10,0.13785319736582463
chiropractor,muscle,10,0.23452071744609596
muscle,muscular,16,0.28834449638752857
gi specialist,throat,13,0.07542311798400164
testing,treatment,38,0.20051097386610905
alcohol,juice,19,0.33157027921751403
air,air to escape,14,0.24768430017313695
air be release,burp,13,0.09494061438532983
air to escape,burp,20,0.10394209791821554
air come,feel the air,16,0.3039082042487788
eds,rcpd,10,0.12769999782281194
gp,resource,12,0.2409056661469537
abdomen,core,10,0.32306992861031036
core,diaphragm,16,0.3630731761153049
chronic nausea,vomit,11,0.18218737829282844
muscle,paralyze,34,0.3474473983144757
doctor,otolaryngologist,18,0.18337543514893448
burp,gas release,11,0.08440273026503907
chest,get pain,11,0.28159631279753167
gargle,pain,10,0.08682961260268499
frog,hiccup,11,0.16270771963948882
aetna,cover,16,0.38857610734586484
aetna,insurance,11,0.33201946908194474
burp,cause nausea,13,0.07529002310850222
bloating flatulence,burp,11,0.13696228848707592
burp cause,symptom,11,0.1649972330824793
cure,fizzy water,10,0.10908431152729152
different doctor,specialist,10,0.24129032302424447
gas,gas x,32,0.25810067248347873
burp,never have reflux,12,0.08557536486586251
burp,regurgitation and reflux,11,0.12282483980305312
bloating and discomfort,burp,15,0.08854499295198359
need to swallow,throat,13,0.17560837046450184
new symptom,symptom,11,0.22778702184585817
sharp pain,symptom,11,0.1722022979401631
cover,without insurance,13,0.3382028964019988
100u,botox,30,0.06601776090762725
cpd,develop be cpd,19,0.3038816915209012
botox,candidate for botox,37,0.13483415948252966
nausea,stomach nausea,18,0.41884468593330865
ppis,turn,12,0.08676311423372586
botox,botox however,10,0.11985615614590511
ent,local,24,0.21714780759253116
ent,specialty,21,0.3867794811115102
air vomit,bad symptom,11,0.14661379865560512
med,omeprazole,16,0.2498715354547706
hunger,pain,18,0.22025233272773903
consultant,doctor,18,0.08176692604878825
cpd,primarily,11,0.16691744463651573
ent,physician,14,0.23057027867938268
distension,rcpd,10,0.15339273279825255
get burp,regurgitation,14,0.23943608236074207
bloat,discomfort,20,0.13097784377767996
burp,even air vomit,10,0.06071884648254854
cricopharyngeus,esophagus,24,0.22252485480095952
cure,gaviscon,11,0.09477538557676808
drink,famotidine,10,0.07420086482315313
jaw,ues,13,0.21879084035350185
les,sphincter,28,0.3468680066608411
burp,manage my symptom,10,0.06482980145860849
cure,med,14,0.06651650077707542
bad pain,pain,11,0.26544348783166505
cover by insurance,doctor,13,0.10096841207793167
clinic,ent,28,0.1923031095230796
ent,nhs,40,0.17672861743650273
air,rarely burp,10,0.1414443725375461
bill,botox procedure,10,0.1129850797827932
esophagus,swallow disorder,10,0.2269400491498683
discomfort,tightness,14,0.18608052687181534
50,50 unit,29,0.2533193191652157
botox,inject 100 unit,12,0.2026410503002425
air,similar symptom,19,0.1611280956438593
excess air,gurgle,14,0.13875793464958552
excess air,symptom,16,0.16842059602679588
stomach cramp,symptom,13,0.18317345015469227
ent specialist,specialist,11,0.2606002334218493
lpr,rcpd,13,0.1374291711177967
throat,throat get,18,0.2134832377858618
50,75 unit,17,0.2423848790255847
anxiety,diagnose with ibs,10,0.2149763515835487
different doctor,referral,10,0.2159971046839369
fear,severe emetophobia,10,0.24535520526799295
gi issue,throat,17,0.04786414296681951
esophagus,stomach and esophagus,11,0.28447794346867106
les,stomach and esophagus,10,0.423034618737063
low esophageal sphincter,weaken,17,0.4874272293148153
reflux,tissue,10,0.192592729899171
alcohol,eat and drink,15,0.18482729484312926
dr bastian,many unit,16,0.04795839717915837
cpd,eds,13,0.14004654594831512
cpd,hed,18,0.20580513674977732
constant nausea,nausea,19,0.33886156292115627
cost,payment,16,0.3233035421473964
second dose,second round,18,0.2661060505726907
actual procedure,consultation,12,0.3027288379488905
bloating and nausea,burp,16,0.11152086894422389
develop be cpd,disease,13,0.5913463287107663
belch gurgle noise,bloating and excessive,12,0.9508952972165433
belch gurgle noise,flatulence,12,0.5974662331563848
benjamin lerner md,md assistant professor,12,0.9914467968431983
benjamin lerner md,medicine michael lerner,12,1.0
benjamin lerner md,mhs assistant professor,12,1.0
benjamin lerner md,yale,12,0.7858854620972571
bloating and excessive,flatulence,17,0.6082183804883693
condition,cpd report,12,0.38247390724424785
cpd,genetic analysis,12,0.3479526124977979
cpd,heredity,13,0.3429670501279504
cpd,medicine digestive disease,12,0.3479526124977979
cpd,predispose,12,0.3479526124977979
cpd,recently identify disorder,12,0.3479526124977979
cpd yale university,neck and chest,12,0.9304795179194797
cpd yale university,retrograde cricopharyngeus dysfunction,12,0.7766877020906191
develop be cpd,genetic analysis,12,0.8919023560961756
develop be cpd,heredity,12,0.8754301237136929
develop be cpd,medicine digestive disease,12,0.8919023560961756
develop be cpd,predispose,12,0.8919023560961756
develop be cpd,recently identify disorder,12,0.8919023560961756
disease,genetic analysis,12,0.6858328641722966
disease,heredity,12,0.6693606317898139
disease,medicine digestive disease,12,0.6858328641722966
disease,predispose,12,0.6858328641722966
disease,recently identify disorder,12,0.6858328641722966
genetic analysis,heredity,12,0.983527767617517
genetic analysis,medicine digestive disease,12,1.0
genetic analysis,predispose,12,1.0
genetic analysis,recently identify disorder,12,1.0
heredity,medicine digestive disease,12,0.983527767617517
heredity,predispose,12,0.983527767617517
heredity,recently identify disorder,12,0.983527767617517
md assistant professor,medicine michael lerner,12,0.9914467968431983
md assistant professor,mhs assistant professor,12,0.9914467968431983
md assistant professor,yale,12,0.7773322589404553
medicine,new treatment,13,0.5134773502156234
medicine digestive disease,predispose,12,1.0
medicine digestive disease,recently identify disorder,12,1.0
medicine michael lerner,mhs assistant professor,12,1.0
medicine michael lerner,yale,12,0.7858854620972571
mhs assistant professor,yale,12,0.7858854620972571
neck and chest,retrograde cricopharyngeus dysfunction,12,0.7071672200100991
predispose,recently identify disorder,12,1.0
study,study investigate,12,0.5286733206074617
study,surgery otolaryngology yale,12,0.5286733206074617
study investigate,surgery otolaryngology yale,12,1.0
cricopharyngeal muscle,upper esophageal sphincter,10,0.3482752840516479
nausea,shortness of breath,17,0.1568484809282031
reflex,trigger a gag,10,0.5564263569217045
cpd,theorize,18,0.23110771651419496
burp,gastric burp,14,0.1456580291189235
laryngologist,referral,14,0.29046450018454617
chest,feel the gurgle,16,0.25901282783083546
chest,loud burp,11,0.19385963977387918
acid reflux,severe acid reflux,13,0.3467104216914022
med,ppi,19,0.308572698169212
50,75,36,0.3543757279638774
burp,gurgle anymore,13,0.10392747225380099
cure,ppis,13,0.12913666727208928
ent,otolaryngologist,13,0.27020726139703094
drink,start drink fizzy,19,0.34894625365848175
cpd,fatigue,14,0.13590535503665274
post botox,round,13,0.0634534544211198
dose,week post botox,12,0.06818627364573773
acid reflux,diagnose with gerd,10,0.22979154378359196
diagnose with gerd,rcpd,11,0.14140641431043544
release the gas,vomit,11,0.1901316232371395
actually throw,gas,11,0.16554132923844633
burp,chest stomach,12,0.09448535631324304
gurgle noise,nausea,10,0.13732992093028887
medication,teach,12,0.09183769388380426
burp,reduce bloating,11,0.028494332625890573
pain,stomach cramp,10,0.18014882060197526
burp,burp to relieve,12,0.13326470929194975
feel the air,nausea,11,0.13884525584549806
50,pre botox,12,0.1213097882152282
75 unit,anesthesia,11,0.17049138522679427
slight slow swallow,throat,11,0.19091095956223614
get burp,pressure,11,0.17415470940352987
cpd,stool,26,0.19362570224708528
alcohol,ppi,11,0.17986562082840982
cover,medicare,26,0.42856554640870187
burp,suppress burp,16,0.13922755950375332
burp,reliably burp,25,0.1098084644933011
75 unit,general anesthesia,10,0.22826030112184956
rcpd,undiagnosed,10,0.21765583973890426
sphincter,valve,10,0.3419247922804858
chest pressure,pressure,11,0.24860475899586232
need to swallow,swallow,17,0.35780566111021744
alcohol,gin,10,0.3965276445782226
gin,tonic,16,0.8353342375606019
airway,diaphragm,10,0.29785804675592886
chest pain,flatulence,12,0.22852516569454998
eat and drink,exercise,13,0.09749015339015955
bad hiccup,burp,10,0.05676305943418794
burp normally,nausea,10,0.09849766253025113
co pay,cost,15,0.39883456405788764
co pay,cover,14,0.40933422884065995
co pay,insurance,12,0.3846340391496239
cover by insurance,deductible,11,0.41516439848510306
deductible,insurance cover,15,0.4169228262256616
insurance,insurance cover,37,0.3604917293909351
burp,gas try,13,0.10392747225380099
exercise,exercise also,14,0.45327005640038515
doctor,insurance cover,17,0.08681658258595222
gp,sydney,13,0.3147405136949999
burp,immediately burp,13,0.1303467356710262
acid burp,burp,12,0.14016116618069566
depression,ibs,10,0.3213329775707521
dr bastian,many doctor,17,0.1665930080185129
ibs,illness,13,0.26756337181636347
ibs,inflammation,10,0.24678008248359762
botox,local anaesthetic,11,0.0674019607384955
burp,feel more pressure,15,0.16801203018126382
exercise,shaker exercise could,11,0.4563420873857601
exercise also,shaker exercise could,11,0.9244488359369781
exercise also,start the shaker,11,0.8108849207364625
shaker exercise could,start the shaker,11,0.8510628515400436
try the shaker,turn,10,0.1320337510240017
burp,discomfort and pain,12,0.08557536486586251
barium swallow,sphincter,10,0.24036896229084578
gi,les,13,0.1973798499922391
code,doctor,16,0.09098744942734728
colonoscopy,treatment,10,0.1392865456464344
procedure,surgery schedule,10,0.16940379063029043
surgery,surgery schedule,15,0.3292451404285052
acid reflux,rcpd symptom,14,0.14913244973938536
125 unit,botox,13,0.10627119403831346
burp,old symptom,23,0.14197999412365375
ga,second round,11,0.17243513241162975
burp,problem with vomit,12,0.09448535631324304
air,hunger,12,0.11167957549690605
carbonated,soda,14,0.2643517523381243
bloating,tightness,14,0.1529653454591085
barium swallow,ues,12,0.19581721008746614
burp,monster burp,10,0.1183724571393684
burp,intense gurgle,12,0.1094200370789052
referral,service,11,0.2708311221024558
throat,weird swallow,12,0.2469939101619882
neck,open my throat,17,0.284471556896571
procedure,procedure yet,13,0.14045903807255986
acid,diagnose with gerd,10,0.3178555341287526
diagnose with gerd,gerd,13,0.3347497737113754
gag,throw up air,11,0.2449141605168584
