term_a,term_b,count,npmi
manometry,procedure,53,0.09489997455271708
doctor,private,28,0.09487922454221756
dr bastian,in office procedure,26,0.09451378366148042
alcohol,turn,37,0.09443958576034998
burp,similar symptom,53,0.09436503118021061
burp,difficulty burp,27,0.09421553631476387
cpd,heartburn,54,0.09376332755677866
micro burp,symptom,86,0.09367604321903628
botox,receptionist,31,0.09340028259695032
hiccup,vomit,57,0.0930811363264303
burp,push burp,45,0.09286981597703624
acid,rcpd,50,0.09282052531688303
burp,gas bubble,34,0.09266863811280006
burp,cough fit,34,0.09266863811280006
study,surgery,43,0.09263438859969932
condition,else experience,29,0.09241033041779188
burp,trap air,181,0.09225524250202623
burp,get nausea,27,0.0921447525397778
dr bastian,ga,34,0.09209392861630174
botox,botox with dr,41,0.09205070684696784
burp,burp issue,69,0.09199668183438607
acid reflux,emetophobia,34,0.09182069257416785
cpd,phobia,35,0.09163788682883109
regurgitation,symptom,66,0.09157327528094757
burp,symptom free,29,0.09143218655061826
burning sensation,burp,28,0.0907847858672256
burp,extra air,43,0.09052967948877663
drink,exercise,93,0.09024170359558958
micro burp,nausea,36,0.09017822720160694
burp,less bloating,27,0.09010998422728012
actually throw,burp,67,0.08944884509935541
air vomit,burp,707,0.08911723784098202
burp,pain and discomfort,38,0.08893225126290634
cure,turn,82,0.08779556939937898
burp,retching,58,0.087706302193076
burp,trap gas,131,0.08767410205362289
injection,test,38,0.08756118773993367
burp,excess air,49,0.08683153339545031
croak,vomit,33,0.08615548292897562
bloating,regurgitation,31,0.08609863212929107
burp,symptom go,29,0.08585716766385539
gag,micro burp,32,0.08506320668414237
air vomit,discomfort,42,0.08481456808480613
burp,stomach ache,78,0.08468879651413945
burp,get reflux,36,0.0846869023412969
croak,symptom,41,0.0843464938464957
drink,medication,48,0.08430146410621629
botox,many doctor,40,0.08359746388339705
gastro,throat,31,0.08315040304541416
esophagus,slow swallow,74,0.08293450291233209
gi doctor,throat,30,0.08292909380421472
doctor,surgeon,36,0.08287489377322615
50 unit,dr bastian,26,0.08281848379003523
gurgle,regurgitation,69,0.08257423387817622
burp,stomach gas,34,0.08165867877959887
burp,every symptom,32,0.08153493763625169
bad reflux,burp,33,0.08082326105861594
anaesthetic,botox,55,0.08063977064248702
bad symptom,burp,74,0.08061463742457879
burp,gas pressure,27,0.0804353653063788
burp,cramp,56,0.07911605288026724
burp,throw up air,40,0.07832902100369851
actual vomit,burp,33,0.07778995797447118
burp,vomit air,48,0.07758620893988219
burp,symptom start,34,0.07723219882133937
botox,in office procedure,107,0.0768665515472173
botox procedure,botox treatment,27,0.07681093918292387
bloating,vomit,81,0.0756078596775435
bloating,gag,40,0.07556851407115585
air pressure,burp,36,0.07488388000401591
burp,symptom like,30,0.07485664388318987
burp,constant nausea,31,0.074321990743063
50,dr bastian,45,0.07381306054938123
abdominal pain,burp,44,0.0734096829613553
botox,ga,140,0.07335025805400472
burp,gag reflex,141,0.07320125807415959
surgery,treatment,90,0.07203330203472118
burp,sharp pain,28,0.07100603266444139
burp,get hiccup,51,0.07095584343239994
burp,difficulty breathing,47,0.07064552689954193
botox treatment,procedure,104,0.06935133044752971
burp,distention,29,0.06897375602598999
air vomit,inability to burp,34,0.06895543128557578
botox,dr karagama,112,0.06854034010194551
air vomit,symptom,102,0.06804235948558551
burp,burp syndrome,39,0.06772645124797481
burp,cant burp,59,0.0675728856291617
burp,headache,79,0.06711187945393352
botox procedure,injection,29,0.06696797643085403
burp,symptom get bad,40,0.0664132898974747
breathing issue,burp,41,0.06628210869895829
100u,botox,30,0.06601776090762725
burp,get the gas,35,0.0659833545061224
belch reflex,burp,29,0.06434639375438665
dr bastian,round,43,0.06383218510601531
gag,symptom,75,0.06191945572184907
botox treatment,surgery,39,0.06166858521074608
micro burp,vomit,54,0.060765416019888815
botox,post botox,208,0.06014761035492912
burp,shortness of breath,112,0.05873854172225817
gas,regurgitation,26,0.05823470199933018
botox,year post botox,30,0.05771780859722422
botox,first dose,52,0.0577016224182494
botox,week post botox,146,0.05693205930251314
burp,hunger,37,0.05519443643112241
botox,post surgery,47,0.054732691822317873
heartburn,rcpd,34,0.05472338422618196
burp,hypersalivation,43,0.053971017166917365
gi,throat,48,0.05332141415784642
burp,chronic nausea,28,0.05265774634738429
bad gurgle,burp,25,0.05213354929134444
botox,botox yesterday,26,0.052068095415890976
emetophobia,reflux,26,0.04987431014824698
burp,supragastric belching,30,0.04526483369552974
dr bastian,month post botox,27,0.044193725579730676
blood pressure,burp,26,0.040797444577110514
actually vomit,burp,49,0.04033008111956247
burp,symptom bad,25,0.03606418182018168
burp,gas x,69,0.03199564712208092
puke,symptom,27,0.029467811752825788
burp,common symptom,34,0.026088909917498623
botox,day post botox,89,0.022084276026407654
noburp,rcpd,43,-0.05275690741670658
cpd,rcpd,76,-0.10897235679222486
